"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT14","WT16","WT18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-05-29","0.00","0.0","0.0",,"87","67","  474",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-05-30","0.01","0.0","0.0",,"84","69","  174",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-05-31","0.35","0.0","0.0",,"81","70","  144",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-01","0.84","0.0","0.0",,"77","69","   30",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-02","0.24","0.0","0.0",,"71","49","    0",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-03","0.07","0.0","0.0",,"64","51","  246",,"    1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-04","0.00","0.0","0.0",,"67","53","  276",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-05","0.01","0.0","0.0",,"73","56","  702",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-06","0.00","0.0","0.0",,"79","54","  906",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-07","0.00","0.0","0.0",,"86","61","  906",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-08","0.00","0.0","0.0",,"86","65","  906",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-09","0.00","0.0","0.0",,"88","66","  582",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-10","0.00","0.0","0.0",,"89","68","  732",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-11","0.00","0.0","0.0",,"94","71","  810",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-12","0.75","0.0","0.0",,"87","68","  384",,,,"    1",,"    1",,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-13","1.75","0.0","0.0",,"85","66","  612",,"    1",,"    1",,"    1",,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-14","0.11","0.0","0.0",,"86","62","  324",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-15","0.00","0.0","0.0",,"80","61","  360",,"    1","    1",,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-16","0.05","0.0","0.0",,"87","70","  270",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-17","0.05","0.0","0.0",,"90","73","  504",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-18","0.00","0.0","0.0",,"81","64","  744",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-19","0.00","0.0","0.0",,"71","55","  786",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-20","1.69","0.0","0.0",,"67","55","   78",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-21","1.28","0.0","0.0",,"72","57","  564",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-22","0.00","0.0","0.0",,"78","59","  858",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-23","0.00","0.0","0.0",,"84","62","  876",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-24","0.02","0.0","0.0",,"84","61","  252",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-25","0.00","0.0","0.0",,"74","57","  798",,,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-26","0.23","0.0","0.0",,"68","56","  210",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-27","0.00","0.0","0.0",,"75","53","  810",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-28","0.00","0.0","0.0",,"84","65","  522",,,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-29","0.00","0.0","0.0",,"94","69","  852",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-06-30","0.00","0.0","0.0",,"95","77","  828",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-01","0.00","0.0","0.0",,"98","76","  522",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-02","0.51","0.0","0.0",,"99","78","  624",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-03","0.04","0.0","0.0",,"86","68","  612",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-04","0.00","0.0","0.0",,"71","61","  234",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-05","0.00","0.0","0.0",,"77","61","  774",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-06","0.00","0.0","0.0",,"83","57","  846",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-07","0.00","0.0","0.0",,"87","68","  480",,,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-08","0.04","0.0","0.0",,"80","65","  420",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-09","0.00","0.0","0.0",,"74","63","  168",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-10","0.00","0.0","0.0",,"81","62","  492",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-11","0.00","0.0","0.0",,"88","66","  900",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-12","0.00","0.0","0.0",,"92","66","  696",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-13","0.00","0.0","0.0",,"93","71","  648",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-14","0.21","0.0","0.0",,"93","73","  384",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-15","0.00","0.0","0.0",,"82","66","  480",,,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-16","0.00","0.0","0.0",,"87","65","  804",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-17","0.00","0.0","0.0",,"90","66","  750",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-18","0.00","0.0","0.0",,"87","68","  168",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-19","0.34","0.0","0.0",,"81","58","    6",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-20","0.00","0.0","0.0",,"70","53","  576",,,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-21","0.00","0.0","0.0",,"76","51","  888",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-22","0.00","0.0","0.0",,"78","54","  882",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-23","0.00","0.0","0.0",,"75","62","  150",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-24","0.09","0.0","0.0",,"84","66","  288",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-25","0.00","0.0","0.0",,"91","70","  780",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-26","0.00","0.0","0.0",,"91","71","  660",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-27","0.00","0.0","0.0",,"92","72","  654",,,,"    1",,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-28","0.00","0.0","0.0",,"95","72","  636",,,,"    1",,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-29","0.56","0.0","0.0",,"92","74","  564",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-30","0.78","0.0","0.0",,"92","71","  546",,,,"    1",,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-07-31","0.01","0.0","0.0",,"96","72","  774",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-01","0.00","0.0","0.0",,"86","71","  864",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-02","0.00","0.0","0.0",,"90","66","  708",,,,"    1",,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-03","0.00","0.0","0.0",,"81","66","  654",,,,"    1",,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-04","0.00","0.0","0.0",,"72","63","  294",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-05","0.00","0.0","0.0",,"79","66","  648",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-06","0.00","0.0","0.0",,"81","62","  852",,"    1",,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-07","0.00","0.0","0.0",,"84","65","  522",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-08","0.00","0.0","0.0",,"78","70","   84",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-09","0.00","0.0","0.0",,"83","70","  540",,"    1",,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-10","0.00","0.0","0.0",,"81","71","  702",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-11","0.00","0.0","0.0",,"85","70","  840",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-12","0.01","0.0","0.0",,"87","66","  468",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-13","0.00","0.0","0.0",,"89","65","  618",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-14","0.00","0.0","0.0",,"90","69","  666",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-15","0.20","0.0","0.0",,"92","72","  618",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-16","0.60","0.0","0.0",,"87","69","  768",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-17","0.00","0.0","0.0",,"82","63","  714",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-18","1.51","0.0","0.0",,"84","65","  252",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-19","1.03","0.0","0.0",,"84","72","  144",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-20","0.00","0.0","0.0",,"79","63","  822",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-21","0.00","0.0","0.0",,"80","60","  750",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-22","0.12","0.0","0.0",,"76","62","  210",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-23","0.00","0.0","0.0",,"80","60","  516",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-24","0.00","0.0","0.0",,"79","59","  810",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-25","0.00","0.0","0.0",,"90","66","  804",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-26","0.00","0.0","0.0",,"89","71","  804",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-27","0.00","0.0","0.0",,"88","70","  780",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-28","0.00","0.0","0.0",,"88","69","  552",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-29","0.00","0.0","0.0",,"90","69","  618",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-30","0.00","0.0","0.0",,"94","70","  684",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-08-31","0.00","0.0","0.0",,"72","60","  516",,,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-01","0.00","0.0","0.0",,"76","55","  588",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-02","0.10","0.0","0.0",,"90","65","  414",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-03","0.56","0.0","0.0",,"79","68","  120",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-04","0.00","0.0","0.0",,"80","66","  402",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-05","0.00","0.0","0.0",,"84","63","  672",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-06","0.55","0.0","0.0",,"75","68","   18",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-07","0.04","0.0","0.0",,"90","73","  540",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-08","0.00","0.0","0.0",,"78","63","  612",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-09","0.23","0.0","0.0",,"85","58","  720",,"    1",,"    1",,"    1",,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-10","0.00","0.0","0.0",,"70","52","  660",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-11","0.00","0.0","0.0",,"74","48","  762",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-12","0.44","0.0","0.0",,"76","58","  378",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-13","0.25","0.0","0.0",,"60","53","    0",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-14","0.75","0.0","0.0",,"59","54","    0",,"    1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-15","0.22","0.0","0.0",,"86","59","  354",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-16","0.00","0.0","0.0",,"65","55","  174",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-17","0.14","0.0","0.0",,"74","61","  108",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-18","0.00","0.0","0.0",,"75","58","  600",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-19","0.00","0.0","0.0",,"80","54","  738",,"    1",,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-20","0.00","0.0","0.0",,"86","65","  588",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-21","0.50","0.0","0.0",,"92","68","  630",,,,"    1",,"    1",,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-22","0.57","0.0","0.0",,"68","62","    6",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-23","0.91","0.0","0.0",,"73","59","   42",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-24","0.36","0.0","0.0",,"75","57","  132",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-25","0.01","0.0","0.0",,"78","53","  654",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-26","1.08","0.0","0.0",,"68","45","   18",,,,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-27","0.00","0.0","0.0",,"64","43","  516",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-28","0.00","0.0","0.0",,"60","41","  588",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-29","0.00","0.0","0.0",,"71","38","  654",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-09-30","0.00","0.0","0.0",,"65","51","  636",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-01","0.00","0.0","0.0",,"66","44","  540",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-02","0.00","0.0","0.0",,"75","57","  498",,,,"    1",,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-03","0.00","0.0","0.0",,"58","40","  642",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-04","0.00","0.0","0.0",,"66","36","  594",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-05","0.00","0.0","0.0",,"79","53","  468",,,,"    1",,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-06","0.00","0.0","0.0",,"78","60","  390",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-07","0.00","0.0","0.0",,"77","63","  492",,,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-08","0.29","0.0","0.0",,"69","63","    0",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-09","0.15","0.0","0.0",,"73","46","  264",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-10","0.00","0.0","0.0",,"57","38","  630",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-11","0.00","0.0","0.0",,"63","43","  456",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-12","0.00","0.0","0.0",,"67","53","   78",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-13","2.43","0.0","0.0",,"69","58","    0",,"    1",,"    1",,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-14","0.24","0.0","0.0",,"62","46","  258",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-15","0.00","0.0","0.0",,"55","37","  354",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-16","0.00","0.0","0.0",,"55","34","  666",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-17","0.00","0.0","0.0",,"61","35","  660",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-18","0.00","0.0","0.0",,"66","40","  660",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-19","0.00","0.0","0.0",,"64","40","  372",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-20","0.16","0.0","0.0",,"55","50","    0",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-21","0.00","0.0","0.0",,"59","47","   12",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-22","0.00","0.0","0.0",,"64","44","  204",,"    1","    1",,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-23","0.01","0.0","0.0",,"64","54","   48",,,,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-24","0.00","0.0","0.0",,"69","52","  288",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-25","0.00","0.0","0.0",,"66","50","  354",,"    1",,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-26","0.00","0.0","0.0",,"69","51","  270",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-27","0.81","0.0","0.0",,"66","60","    0",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-28","0.65","0.0","0.0",,"63","46","    0",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-29","0.00","0.0","0.0",,"57","37","  624",,"    1",,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-30","0.01","0.0","0.0",,"59","44","   72",,,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-10-31","0.19","0.0","0.0",,"51","37","  252",,,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-01","0.00","0.0","0.0",,"51","31","  420",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-02","0.43","0.0","0.0",,"43","38","    0",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-03","0.02","0.0","0.0",,"49","34","  138",,"    1","    1",,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-04","0.29","0.0","0.0",,"51","38","   42",,"    1",,,,,,,"    1",,,,,"    1","    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-05","0.00","0.0","0.0",,"55","36","  612",,,,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-06","0.00","0.0","0.0",,"61","37","  312",,"    1",,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-07","0.00","0.0","0.0",,"53","38","  300",,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-08","0.00","0.0","0.0",,"54","36","    0",,"    1",,,,,,,"    1",,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-09","0.28","0.0","0.0",,"57","50","    0",,"    1",,,,,,,"    1",,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1970-11-10","0.05","0.0","0.0",,"53","39","    0",,"    1",,,,,,,"    1",,,,,"    1",
